episode,env_steps_total,episode_reward,score,survival_steps,epsilon,loss_mean,terminated,truncated,death_reason,fruit_reward_sum,distance_shaping_reward_sum,death_penalty_sum
116,6171,-16.0,0,19,0.893148,0.664,True,False,wall,0.0,-6.0,-10.0
117,6211,-11.0,0,40,0.892791,0.7504,True,False,wall,0.0,-1.0,-10.0
118,6233,-2.0,1,22,0.892594,0.6108,True,False,wall,10.0,-2.0,-10.0
119,6246,7.0,1,13,0.892478,0.6548,True,False,wall,10.0,7.0,-10.0
120,6281,-2.0,0,35,0.892166,0.6653,True,False,wall,0.0,8.0,-10.0
121,6328,-16.0,0,47,0.891747,0.8148,True,False,wall,0.0,-6.0,-10.0
122,6371,-6.0,0,43,0.891363,0.7982,True,False,wall,0.0,4.0,-10.0
123,6393,-19.0,0,22,0.891167,0.7787,True,False,wall,0.0,-9.0,-10.0
124,6436,15.0,1,43,0.890784,0.8369,True,False,wall,10.0,15.0,-10.0
125,6484,17.0,2,48,0.890357,0.961,True,False,wall,20.0,7.0,-10.0
126,6693,1.0,1,209,0.888498,0.8858,True,False,wall,10.0,1.0,-10.0
127,6722,-6.0,0,29,0.88824,0.7455,True,False,wall,0.0,4.0,-10.0
128,6747,-12.0,0,25,0.888018,0.7978,True,False,wall,0.0,-2.0,-10.0
129,6874,-6.0,0,127,0.886891,0.7359,True,False,wall,0.0,4.0,-10.0
130,6945,-1.0,1,71,0.886261,0.6991,True,False,wall,10.0,-1.0,-10.0
131,6963,1.0,0,18,0.886102,0.7422,True,False,wall,0.0,11.0,-10.0
132,6979,-3.0,0,16,0.88596,0.7137,True,False,wall,0.0,7.0,-10.0
133,7002,5.0,1,23,0.885756,0.7336,True,False,wall,10.0,5.0,-10.0
134,7064,-5.0,0,62,0.885207,0.8409,True,False,wall,0.0,5.0,-10.0
135,7118,-3.0,0,54,0.88473,1.0444,True,False,wall,0.0,7.0,-10.0
136,7141,-16.0,0,23,0.884526,0.7927,True,False,wall,0.0,-6.0,-10.0
137,7193,-19.0,0,52,0.884066,0.9703,True,False,wall,0.0,-9.0,-10.0
138,7230,-4.0,0,37,0.883739,0.8841,True,False,wall,0.0,6.0,-10.0
139,7323,-22.0,0,93,0.882918,1.1927,True,False,wall,0.0,-12.0,-10.0
140,7348,-20.0,0,25,0.882697,0.7735,True,False,wall,0.0,-10.0,-10.0
141,7545,7.0,1,197,0.88096,0.6831,True,False,wall,10.0,7.0,-10.0
142,7571,-15.0,0,26,0.880731,0.6177,True,False,wall,0.0,-5.0,-10.0
143,7618,-4.0,0,47,0.880317,0.6306,True,False,wall,0.0,6.0,-10.0
144,7659,5.0,1,41,0.879956,0.5739,True,False,wall,10.0,5.0,-10.0
145,7688,-2.0,0,29,0.879701,0.6848,True,False,wall,0.0,8.0,-10.0
146,7725,7.0,1,37,0.879375,0.7413,True,False,wall,10.0,7.0,-10.0
147,7756,-10.0,0,31,0.879103,0.6652,True,False,wall,0.0,0.0,-10.0
148,7843,-1.0,1,87,0.878338,0.6679,True,False,wall,10.0,-1.0,-10.0
149,7866,-14.0,0,23,0.878136,0.6366,True,False,wall,0.0,-4.0,-10.0
150,7913,7.0,1,47,0.877724,0.7102,True,False,wall,10.0,7.0,-10.0
151,7955,-9.0,0,42,0.877355,0.5739,True,False,wall,0.0,1.0,-10.0
152,8053,-15.0,0,98,0.876496,0.5638,True,False,wall,0.0,-5.0,-10.0
153,8082,16.0,2,29,0.876242,0.6797,True,False,wall,20.0,6.0,-10.0
154,8097,0.0,0,15,0.87611,0.6959,True,False,wall,0.0,10.0,-10.0
155,8114,1.0,1,17,0.875961,0.8042,True,False,wall,10.0,1.0,-10.0
156,8203,-18.0,0,89,0.875182,0.9426,True,False,wall,0.0,-8.0,-10.0
157,8228,-22.0,0,25,0.874963,0.9401,True,False,wall,0.0,-12.0,-10.0
158,8288,12.0,1,60,0.874439,0.9011,True,False,wall,10.0,12.0,-10.0
159,8371,-20.0,0,83,0.873713,0.6319,True,False,wall,0.0,-10.0,-10.0
160,8395,-21.0,0,24,0.873503,0.5463,True,False,wall,0.0,-11.0,-10.0
161,8424,-8.0,0,29,0.87325,0.5967,True,False,wall,0.0,2.0,-10.0
162,8457,-20.0,0,33,0.872962,0.6082,True,False,wall,0.0,-10.0,-10.0
163,8480,-18.0,0,23,0.872761,0.5333,True,False,wall,0.0,-8.0,-10.0
164,8512,-1.0,0,32,0.872482,0.6098,True,False,wall,0.0,9.0,-10.0
165,8571,-12.0,0,59,0.871967,0.5925,True,False,wall,0.0,-2.0,-10.0
166,8703,27.0,2,132,0.870817,0.5977,True,False,wall,20.0,17.0,-10.0
167,8718,0.0,0,15,0.870687,0.6504,True,False,wall,0.0,10.0,-10.0
168,8743,11.0,1,25,0.870469,0.6794,True,False,wall,10.0,11.0,-10.0
169,8759,-17.0,0,16,0.87033,0.7335,True,False,wall,0.0,-7.0,-10.0
170,8814,-16.0,0,55,0.869851,0.7186,True,False,wall,0.0,-6.0,-10.0
171,8927,-18.0,0,113,0.868869,0.5607,True,False,wall,0.0,-8.0,-10.0
172,8986,9.0,1,59,0.868356,0.6431,True,False,wall,10.0,9.0,-10.0
173,9026,-13.0,0,40,0.868009,0.8341,True,False,wall,0.0,-3.0,-10.0
174,9066,-7.0,0,40,0.867662,0.7273,True,False,wall,0.0,3.0,-10.0
175,9114,6.0,1,48,0.867245,0.6343,True,False,wall,10.0,6.0,-10.0
176,9173,11.0,1,59,0.866734,0.5903,True,False,wall,10.0,11.0,-10.0
177,9298,43.0,3,125,0.865651,0.6634,True,False,wall,30.0,23.0,-10.0
178,9322,-21.0,0,24,0.865443,0.56,True,False,wall,0.0,-11.0,-10.0
