episode,env_steps_total,episode_reward,score,survival_steps,epsilon,loss_mean,terminated,truncated,death_reason,fruit_reward_sum,distance_shaping_reward_sum,death_penalty_sum
169,7729,-18.0,0,67,0.867117,0.0,True,False,wall,0.0,-8.0,-10.0
170,7749,-15.0,0,20,0.866913,0.0,True,False,wall,0.0,-5.0,-10.0
171,7770,-14.0,0,21,0.866698,0.0,True,False,wall,0.0,-4.0,-10.0
172,7830,-9.0,0,60,0.866086,0.0,True,False,wall,0.0,1.0,-10.0
173,7904,-15.0,0,74,0.865331,0.0,True,False,wall,0.0,-5.0,-10.0
174,7991,-14.0,0,87,0.864445,0.0,True,False,wall,0.0,-4.0,-10.0
175,8016,-18.0,0,25,0.864191,0.0,True,False,wall,0.0,-8.0,-10.0
176,8137,-7.0,1,121,0.86296,0.0,True,False,wall,10.0,-7.0,-10.0
177,8153,-17.0,0,16,0.862798,0.0,True,False,wall,0.0,-7.0,-10.0
178,8192,-18.0,0,39,0.862402,0.0,True,False,wall,0.0,-8.0,-10.0
179,8213,-16.0,0,21,0.862188,0.0,True,False,wall,0.0,-6.0,-10.0
180,8324,-20.0,0,111,0.861062,0.0,True,False,wall,0.0,-10.0,-10.0
181,8350,-21.0,0,26,0.860799,0.0,True,False,wall,0.0,-11.0,-10.0
182,8366,-21.0,0,16,0.860637,0.0,True,False,wall,0.0,-11.0,-10.0
183,8442,-19.0,0,76,0.859867,0.0,True,False,wall,0.0,-9.0,-10.0
184,8511,-8.0,0,69,0.859169,0.0,True,False,wall,0.0,2.0,-10.0
185,8540,-18.0,0,29,0.858875,0.0,True,False,wall,0.0,-8.0,-10.0
186,8606,0.0,1,66,0.858208,0.0,True,False,wall,10.0,0.0,-10.0
187,8655,-22.0,0,49,0.857713,0.0,True,False,wall,0.0,-12.0,-10.0
188,8683,-13.0,0,28,0.857431,0.0,True,False,wall,0.0,-3.0,-10.0
189,8733,-11.0,0,50,0.856926,0.0,True,False,wall,0.0,-1.0,-10.0
190,8772,-6.0,0,39,0.856533,0.0,True,False,wall,0.0,4.0,-10.0
191,8788,-15.0,0,16,0.856372,0.0,True,False,wall,0.0,-5.0,-10.0
192,8833,-14.0,0,45,0.855918,0.0,True,False,wall,0.0,-4.0,-10.0
193,8923,2.0,1,90,0.855012,0.0,True,False,wall,10.0,2.0,-10.0
194,8960,-18.0,0,37,0.85464,0.0,True,False,wall,0.0,-8.0,-10.0
195,9064,6.0,1,104,0.853594,0.0,True,False,wall,10.0,6.0,-10.0
196,9124,-7.0,0,60,0.852992,0.0,True,False,wall,0.0,3.0,-10.0
197,9153,-16.0,0,29,0.852701,0.0,True,False,wall,0.0,-6.0,-10.0
198,9186,-12.0,0,33,0.85237,0.0,True,False,wall,0.0,-2.0,-10.0
199,9224,-19.0,0,38,0.851989,0.0,True,False,wall,0.0,-9.0,-10.0
200,9242,-3.0,0,18,0.851808,0.0,True,False,wall,0.0,7.0,-10.0
201,9323,-5.0,1,81,0.850997,0.0,True,False,wall,10.0,-5.0,-10.0
202,9371,-23.0,0,48,0.850517,0.0,True,False,wall,0.0,-13.0,-10.0
203,9388,-18.0,0,17,0.850347,0.0,True,False,wall,0.0,-8.0,-10.0
204,9414,-21.0,0,26,0.850086,0.0,True,False,wall,0.0,-11.0,-10.0
205,9439,-10.0,0,25,0.849836,0.0,True,False,wall,0.0,0.0,-10.0
206,9501,-15.0,0,62,0.849217,0.0,True,False,wall,0.0,-5.0,-10.0
207,9700,11.0,1,199,0.847231,0.0,True,False,wall,10.0,11.0,-10.0
208,9714,-11.0,0,14,0.847092,0.0,True,False,wall,0.0,-1.0,-10.0
209,9749,-14.0,0,35,0.846743,0.0,True,False,wall,0.0,-4.0,-10.0
210,9790,-20.0,0,41,0.846335,0.0,True,False,wall,0.0,-10.0,-10.0
211,9829,-14.0,0,39,0.845947,0.0,True,False,wall,0.0,-4.0,-10.0
212,9884,-18.0,0,55,0.8454,0.0,True,False,wall,0.0,-8.0,-10.0
213,9900,-17.0,0,16,0.845241,0.0,True,False,wall,0.0,-7.0,-10.0
214,9974,-17.0,0,74,0.844505,0.0,True,False,wall,0.0,-7.0,-10.0
215,10019,-16.0,0,45,0.844059,3.3911,True,False,wall,0.0,-6.0,-10.0
216,10041,-19.0,0,22,0.84384,3.2468,True,False,wall,0.0,-9.0,-10.0
217,10075,1.0,0,34,0.843503,2.8017,True,False,wall,0.0,11.0,-10.0
218,10184,-18.0,0,109,0.842423,2.2254,True,False,wall,0.0,-8.0,-10.0
219,10210,-17.0,0,26,0.842165,2.4214,True,False,wall,0.0,-7.0,-10.0
220,10252,-3.0,0,42,0.841749,5.1056,True,False,wall,0.0,7.0,-10.0
221,10269,0.0,0,17,0.841581,5.9504,True,False,wall,0.0,10.0,-10.0
222,10289,-15.0,0,20,0.841383,5.5624,True,False,wall,0.0,-5.0,-10.0
